timestamp,quote_balance,base_balance,total_value_in_quote,price
2025-02-28T22:58:58.983253,100.0,0.0,100.0,
2025-02-28T22:59:01.051433,100.0,0.0,100.0,86245.3
2025-02-28T22:59:03.256218,100.0,0.0,100.0,86245.3
2025-02-28T22:59:05.471593,100.0,0.0,100.0,86241.87
2025-02-28T22:59:07.677021,100.0,0.0,100.0,86241.87
2025-02-28T22:59:09.906844,100.0,0.0,100.0,86245.3
2025-02-28T22:59:12.111055,100.0,0.0,100.0,86250.12
2025-02-28T22:59:14.323213,100.0,0.0,100.0,86250.12
2025-02-28T22:59:16.543090,100.0,0.0,100.0,86250.13
2025-02-28T22:59:18.753781,100.0,0.0,100.0,86250.13
2025-02-28T22:59:20.960735,100.0,0.0,100.0,86250.13
2025-02-28T22:59:23.173727,100.0,0.0,100.0,86250.13
2025-02-28T22:59:25.402706,100.0,0.0,100.0,86250.12
2025-02-28T22:59:27.627246,100.0,0.0,100.0,86250.13
2025-02-28T22:59:29.845494,100.0,0.0,100.0,86250.12
2025-02-28T22:59:32.074515,100.0,0.0,100.0,86250.13
2025-02-28T22:59:34.302654,100.0,0.0,100.0,86250.13
2025-02-28T22:59:36.535396,100.0,0.0,100.0,86240.39
2025-02-28T22:59:38.731084,100.0,0.0,100.0,86230.01
2025-02-28T22:59:40.947901,100.0,0.0,100.0,86215.08
2025-02-28T22:59:43.183812,100.0,0.0,100.0,86215.09
2025-02-28T22:59:45.410275,100.0,0.0,100.0,86198.13
2025-02-28T22:59:47.618940,100.0,0.0,100.0,86198.13
2025-02-28T22:59:49.835218,100.0,0.0,100.0,86198.12
2025-02-28T22:59:52.043116,100.0,0.0,100.0,86190.02
2025-02-28T22:59:54.246591,100.0,0.0,100.0,86190.01
2025-02-28T22:59:56.470846,100.0,0.0,100.0,86190.0
2025-02-28T22:59:58.693509,100.0,0.0,100.0,86190.0
2025-02-28T23:00:01.055523,100.0,0.0,100.0,86190.01
2025-02-28T23:00:03.284598,100.0,0.0,100.0,86184.76
2025-02-28T23:00:05.502959,100.0,0.0,100.0,86180.85
2025-02-28T23:00:07.742305,100.0,0.0,100.0,86198.12
2025-02-28T23:00:09.972782,100.0,0.0,100.0,86198.12
2025-02-28T23:00:12.201899,100.0,0.0,100.0,86198.12
2025-02-28T23:00:14.426407,100.0,0.0,100.0,86173.3
2025-02-28T23:00:16.630630,100.0,0.0,100.0,86171.18
2025-02-28T23:00:18.852274,100.0,0.0,100.0,86164.88
2025-02-28T23:00:21.080429,100.0,0.0,100.0,86164.02
2025-02-28T23:00:23.318391,100.0,0.0,100.0,86164.02
2025-02-28T23:00:25.644079,100.0,0.0,100.0,86164.01
2025-02-28T23:00:27.850636,100.0,0.0,100.0,86164.01
2025-02-28T23:00:30.080279,100.0,0.0,100.0,86164.01
