timestamp,quote_balance,base_balance,total_value_in_quote,price
2025-02-28T23:20:24.527315,100.0,0.0,100.0,
2025-02-28T23:20:26.724239,100.0,0.0,100.0,145.76
2025-02-28T23:20:28.933056,100.0,0.0,100.0,145.76
2025-02-28T23:20:31.139945,100.0,0.0,100.0,145.76
2025-02-28T23:20:33.339261,100.0,0.0,100.0,145.76
2025-02-28T23:20:35.539968,100.0,0.0,100.0,145.79
2025-02-28T23:20:37.740044,100.0,0.0,100.0,145.78
2025-02-28T23:20:39.942779,100.0,0.0,100.0,145.78
2025-02-28T23:20:42.166644,100.0,0.0,100.0,145.78
2025-02-28T23:20:44.399177,100.0,0.0,100.0,145.78
2025-02-28T23:20:46.659489,100.0,0.0,100.0,145.77
2025-02-28T23:20:48.880136,100.0,0.0,100.0,145.73
2025-02-28T23:20:51.153194,100.0,0.0,100.0,145.73
2025-02-28T23:20:53.376222,100.0,0.0,100.0,145.74
2025-02-28T23:20:55.645604,100.0,0.0,100.0,145.74
2025-02-28T23:20:57.850697,100.0,0.0,100.0,145.73
2025-02-28T23:21:00.066458,100.0,0.0,100.0,145.72
2025-02-28T23:21:02.325914,100.0,0.0,100.0,145.71
2025-02-28T23:21:04.567891,100.0,0.0,100.0,145.68
2025-02-28T23:21:06.802114,100.0,0.0,100.0,145.68
2025-02-28T23:21:09.016889,100.0,0.0,100.0,145.67
2025-02-28T23:21:11.260902,100.0,0.0,100.0,145.65
2025-02-28T23:21:13.490438,100.0,0.0,100.0,145.63
2025-02-28T23:21:15.705245,100.0,0.0,100.0,145.64
2025-02-28T23:21:17.941801,100.0,0.0,100.0,145.59
2025-02-28T23:21:20.179417,100.0,0.0,100.0,145.59
2025-02-28T23:21:22.404430,100.0,0.0,100.0,145.55
2025-02-28T23:21:24.624076,100.0,0.0,100.0,145.54
2025-02-28T23:21:26.880078,100.0,0.0,100.0,145.53
2025-02-28T23:21:29.104400,100.0,0.0,100.0,145.51
2025-02-28T23:21:31.346125,100.0,0.0,100.0,145.49
2025-02-28T23:21:33.606295,100.0,0.0,100.0,145.5
2025-02-28T23:21:35.826616,100.0,0.0,100.0,145.43
2025-02-28T23:21:38.061310,100.0,0.0,100.0,145.46
2025-02-28T23:21:40.302953,100.0,0.0,100.0,145.42
2025-02-28T23:21:42.535788,100.0,0.0,100.0,145.41
2025-02-28T23:21:44.782205,100.0,0.0,100.0,145.41
2025-02-28T23:21:47.018674,100.0,0.0,100.0,145.44
2025-02-28T23:21:49.251392,100.0,0.0,100.0,145.44
2025-02-28T23:21:51.507117,100.0,0.0,100.0,145.44
2025-02-28T23:21:53.730929,100.0,0.0,100.0,145.45
2025-02-28T23:21:55.993044,100.0,0.0,100.0,145.45
2025-02-28T23:21:58.231216,100.0,0.0,100.0,145.5
2025-02-28T23:22:00.477144,100.0,0.0,100.0,145.5
2025-02-28T23:22:02.725728,100.0,0.0,100.0,145.46
2025-02-28T23:22:04.957862,100.0,0.0,100.0,145.42
2025-02-28T23:22:07.179029,100.0,0.0,100.0,145.42
2025-02-28T23:22:09.421634,100.0,0.0,100.0,145.42
2025-02-28T23:22:11.659598,100.0,0.0,100.0,145.41
2025-02-28T23:22:13.888743,100.0,0.0,100.0,145.44
2025-02-28T23:22:16.113415,100.0,0.0,100.0,145.43
2025-02-28T23:22:18.368632,100.0,0.0,100.0,145.45
2025-02-28T23:22:20.588171,100.0,0.0,100.0,145.46
2025-02-28T23:22:22.823473,100.0,0.0,100.0,145.47
2025-02-28T23:22:25.072672,100.0,0.0,100.0,145.5
2025-02-28T23:22:27.339100,100.0,0.0,100.0,145.5
2025-02-28T23:22:29.567974,100.0,0.0,100.0,145.49
2025-02-28T23:22:31.802819,100.0,0.0,100.0,145.44
2025-02-28T23:22:34.051244,100.0,0.0,100.0,145.44
2025-02-28T23:22:36.286033,100.0,0.0,100.0,145.45
2025-02-28T23:22:38.528307,100.0,0.0,100.0,145.45
2025-02-28T23:22:40.773267,100.0,0.0,100.0,145.41
2025-02-28T23:22:42.987157,100.0,0.0,100.0,145.41
2025-02-28T23:22:45.204470,100.0,0.0,100.0,145.41
2025-02-28T23:22:47.442840,100.0,0.0,100.0,145.41
2025-02-28T23:22:49.774589,100.0,0.0,100.0,145.46
2025-02-28T23:22:52.014749,100.0,0.0,100.0,145.46
2025-02-28T23:22:54.231563,100.0,0.0,100.0,145.43
2025-02-28T23:22:56.456952,100.0,0.0,100.0,145.42
2025-02-28T23:22:58.690065,100.0,0.0,100.0,145.42
2025-02-28T23:23:00.904404,100.0,0.0,100.0,145.43
2025-02-28T23:23:03.144615,100.0,0.0,100.0,145.38
2025-02-28T23:23:05.388280,100.0,0.0,100.0,145.37
2025-02-28T23:23:07.625943,100.0,0.0,100.0,145.36
2025-02-28T23:23:09.863906,100.0,0.0,100.0,145.38
2025-02-28T23:23:12.127041,100.0,0.0,100.0,145.37
2025-02-28T23:23:14.336210,100.0,0.0,100.0,145.38
2025-02-28T23:23:16.553141,100.0,0.0,100.0,145.39
2025-02-28T23:23:18.794450,100.0,0.0,100.0,145.38
2025-02-28T23:23:21.115102,100.0,0.0,100.0,145.37
2025-02-28T23:23:23.361744,100.0,0.0,100.0,145.38
2025-02-28T23:23:25.622935,100.0,0.0,100.0,145.36
2025-02-28T23:23:27.857486,100.0,0.0,100.0,145.36
2025-02-28T23:23:30.104998,100.0,0.0,100.0,145.36
2025-02-28T23:23:32.388277,100.0,0.0,100.0,145.37
2025-02-28T23:23:34.669512,100.0,0.0,100.0,145.37
2025-02-28T23:23:36.938981,100.0,0.0,100.0,145.36
2025-02-28T23:23:39.173685,100.0,0.0,100.0,145.36
2025-02-28T23:23:41.455482,100.0,0.0,100.0,145.36
2025-02-28T23:23:43.729675,100.0,0.0,100.0,145.37
2025-02-28T23:23:45.962426,100.0,0.0,100.0,145.39
2025-02-28T23:23:48.237900,100.0,0.0,100.0,145.39
2025-02-28T23:23:50.545976,100.0,0.0,100.0,145.39
2025-02-28T23:23:52.799014,100.0,0.0,100.0,145.37
2025-02-28T23:23:55.067723,100.0,0.0,100.0,145.37
2025-02-28T23:23:57.326274,100.0,0.0,100.0,145.37
2025-02-28T23:23:59.590005,100.0,0.0,100.0,145.37
2025-02-28T23:24:01.808059,99.9738072334,0.00018,99.99997383339999,145.37
2025-02-28T23:24:02.049088,99.9738072334,0.00018,99.99997383339999,145.37
2025-02-28T23:24:04.246203,99.94761446679999,0.00036,99.9999476668,145.37
2025-02-28T23:24:04.432244,99.94761446679999,0.00036,99.9999476668,145.37
2025-02-28T23:24:06.646407,99.97373871639999,0.00018,99.9998891164,145.28
2025-02-28T23:24:06.921877,99.97373871639999,0.00018,99.9998891164,145.28
2025-02-28T23:24:09.128454,99.9998737552,0.0,99.9998737552,145.34
2025-02-28T23:24:09.327683,99.9998737552,0.0,99.9998737552,145.34
2025-02-28T23:24:11.535570,99.9998737552,0.0,99.9998737552,145.3
2025-02-28T23:24:13.740431,99.9998737552,0.0,99.9998737552,145.26
2025-02-28T23:24:15.980183,99.9998737552,0.0,99.9998737552,145.21
2025-02-28T23:24:18.221784,99.9998737552,0.0,99.9998737552,145.28
2025-02-28T23:24:20.638001,99.9998737552,0.0,99.9998737552,145.28
2025-02-28T23:24:22.902056,99.9998737552,0.0,99.9998737552,145.27
2025-02-28T23:24:25.146051,99.9998737552,0.0,99.9998737552,145.27
2025-02-28T23:24:27.415629,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:24:29.684850,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:24:31.946200,99.9998737552,0.0,99.9998737552,145.3
2025-02-28T23:24:34.208765,99.9998737552,0.0,99.9998737552,145.3
2025-02-28T23:24:36.465350,99.9998737552,0.0,99.9998737552,145.3
2025-02-28T23:24:38.707450,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:24:40.988851,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:24:43.263629,99.9998737552,0.0,99.9998737552,145.25
2025-02-28T23:24:45.521460,99.9998737552,0.0,99.9998737552,145.25
2025-02-28T23:24:47.789534,99.9998737552,0.0,99.9998737552,145.25
2025-02-28T23:24:50.036282,99.9998737552,0.0,99.9998737552,145.27
2025-02-28T23:24:52.279660,99.9998737552,0.0,99.9998737552,145.28
2025-02-28T23:24:54.575743,99.9998737552,0.0,99.9998737552,145.27
2025-02-28T23:24:56.849419,99.9998737552,0.0,99.9998737552,145.27
2025-02-28T23:24:59.071252,99.9998737552,0.0,99.9998737552,145.25
2025-02-28T23:25:01.354996,99.9998737552,0.0,99.9998737552,145.25
2025-02-28T23:25:03.591359,99.9998737552,0.0,99.9998737552,145.26
2025-02-28T23:25:05.888039,99.9998737552,0.0,99.9998737552,145.25
2025-02-28T23:25:08.148657,99.9998737552,0.0,99.9998737552,145.17
2025-02-28T23:25:10.393502,99.9998737552,0.0,99.9998737552,145.19
2025-02-28T23:25:12.659205,99.9998737552,0.0,99.9998737552,145.21
2025-02-28T23:25:14.930618,99.9998737552,0.0,99.9998737552,145.2
2025-02-28T23:25:17.226879,99.9998737552,0.0,99.9998737552,145.21
2025-02-28T23:25:19.492972,99.9998737552,0.0,99.9998737552,145.22
2025-02-28T23:25:21.735732,99.9998737552,0.0,99.9998737552,145.24
2025-02-28T23:25:23.991078,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:25:26.621733,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:25:28.834324,99.9998737552,0.0,99.9998737552,145.26
2025-02-28T23:25:31.054092,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:25:33.263515,99.9998737552,0.0,99.9998737552,145.28
2025-02-28T23:25:35.473593,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:25:37.695413,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:25:39.902724,99.9998737552,0.0,99.9998737552,145.29
2025-02-28T23:25:42.101356,99.973695403,0.00018,99.99984760299999,145.29
2025-02-28T23:25:42.316742,99.973695403,0.00018,99.99984760299999,145.29
2025-02-28T23:25:44.518609,99.9475116454,0.00036,99.9998268454,145.32
2025-02-28T23:25:44.714136,99.9475116454,0.00036,99.9998268454,145.32
2025-02-28T23:25:46.951715,99.92714229639999,0.0005,99.9998172964,145.35
2025-02-28T23:25:47.156624,99.92714229639999,0.0005,99.9998172964,145.35
2025-02-28T23:25:49.371215,99.92714229639999,0.0005,99.9998222964,145.36
2025-02-28T23:25:51.588199,99.92714229639999,0.0005,99.9998222964,145.36
2025-02-28T23:25:53.802200,99.92714229639999,0.0005,99.99979229639999,145.3
2025-02-28T23:25:56.027446,99.92714229639999,0.0005,99.9997772964,145.27
2025-02-28T23:25:58.286898,99.92714229639999,0.0005,99.9997822964,145.28
2025-02-28T23:26:00.493104,99.92714229639999,0.0005,99.9997722964,145.26
2025-02-28T23:26:02.717395,99.92714229639999,0.0005,99.9997822964,145.28
2025-02-28T23:26:04.939538,99.92714229639999,0.0005,99.99979729639999,145.31
2025-02-28T23:26:07.150200,99.92714229639999,0.0005,99.99979729639999,145.31
2025-02-28T23:26:09.358208,99.92714229639999,0.0005,99.9998272964,145.37
2025-02-28T23:26:11.579049,99.92714229639999,0.0005,99.9998272964,145.37
2025-02-28T23:26:13.787584,99.92714229639999,0.0005,99.9998222964,145.36
2025-02-28T23:28:17.425797,99.9416537704,0.0004,99.9997577704,145.26
2025-02-28T23:28:17.706145,99.9416537704,0.0004,99.9997577704,145.26
2025-02-28T23:28:19.940507,99.95616624339999,0.00030000000000000003,99.9997472434,145.27
2025-02-28T23:28:20.272331,99.95616624339999,0.00030000000000000003,99.9997472434,145.27
2025-02-28T23:28:22.593723,99.9706777174,0.00020000000000000004,99.99972971739999,145.26
2025-02-28T23:28:23.778425,99.9706777174,0.00020000000000000004,99.99972971739999,145.26
2025-02-28T23:28:26.003835,99.9996986674,0.0,99.9996986674,145.25
2025-02-28T23:28:26.320291,99.9996986674,0.0,99.9996986674,145.25
2025-02-28T23:28:28.523158,99.9996986674,0.0,99.9996986674,145.24
2025-02-28T23:28:30.735802,99.9996986674,0.0,99.9996986674,145.26
2025-02-28T23:28:32.970297,99.9996986674,0.0,99.9996986674,145.27
2025-02-28T23:28:35.171786,99.9996986674,0.0,99.9996986674,145.28
2025-02-28T23:28:37.397314,99.9996986674,0.0,99.9996986674,145.3
2025-02-28T23:28:39.636213,99.9996986674,0.0,99.9996986674,145.3
2025-02-28T23:28:41.897431,99.9996986674,0.0,99.9996986674,145.32
2025-02-28T23:28:44.117201,99.9996986674,0.0,99.9996986674,145.33
2025-02-28T23:28:46.352674,99.9996986674,0.0,99.9996986674,145.26
2025-02-28T23:28:48.653256,99.9996986674,0.0,99.9996986674,145.28
2025-02-28T23:28:51.042015,99.9996986674,0.0,99.9996986674,145.27
2025-02-28T23:28:53.296554,99.9996986674,0.0,99.9996986674,145.27
2025-02-28T23:28:55.553325,99.9996986674,0.0,99.9996986674,145.28
2025-02-28T23:28:57.794106,99.9996986674,0.0,99.9996986674,145.28
2025-02-28T23:29:00.045550,99.9996986674,0.0,99.9996986674,145.31
2025-02-28T23:29:02.246334,99.9996986674,0.0,99.9996986674,145.31
2025-02-28T23:29:04.452228,99.9996986674,0.0,99.9996986674,145.28
2025-02-28T23:29:06.664029,99.9996986674,0.0,99.9996986674,145.29
