timestamp,action,amount,price,value,quote_balance_after,base_balance_after,base_currency,quote_currency
2025-02-28T23:29:28.357989,buy,0.00018,22.27,0.0040086,99.9959873914,0.00018,AVAX,USDT
2025-02-28T23:29:42.322106,buy,0.00018,22.27,0.0040086,99.99197478280001,0.00036,AVAX,USDT
2025-02-28T23:29:44.753553,buy,0.00014,22.27,0.0031177999999999996,99.98885386500001,0.0005,AVAX,USDT
