timestamp,action,amount,price,value,quote_balance_after,base_balance_after,base_currency,quote_currency
2025-02-28T23:28:36.985070,buy,0.00018,595.3,0.107154,99.892738846,0.00018,BNB,USDT
2025-02-28T23:28:39.676921,buy,0.00018,595.29,0.1071522,99.7854794938,0.00036,BNB,USDT
2025-02-28T23:28:42.460965,buy,0.00014,595.3,0.08334199999999999,99.7020541518,0.0005,BNB,USDT
2025-02-28T23:29:01.348634,sell,0.0001,595.43,0.059543,99.7615376088,0.0004,BNB,USDT
2025-02-28T23:29:12.916477,sell,0.0001,595.43,0.059543,99.8210210658,0.00030000000000000003,BNB,USDT
2025-02-28T23:29:17.557516,sell,0.0001,595.43,0.059543,99.8805045228,0.00020000000000000004,BNB,USDT
2025-02-28T23:29:19.974791,sell,0.0001,595.43,0.059543,99.9399879798,0.00010000000000000003,BNB,USDT
2025-02-28T23:30:25.946442,sell,0.0001,595.32,0.05953200000000001,99.99946044779999,2.710505431213761e-20,BNB,USDT
2025-02-28T23:30:28.412452,sell,2.710505431213761e-20,595.32,1.6136180933101764e-17,99.99946044779999,0.0,BNB,USDT
